feature1,feature2,feature3,feature4,feature5,target
-0.38903056871823605,-0.36096538858601324,1.604568718443906,-0.588830672496822,-1.3443590130267102,0
0.17441483032764526,0.22721404673671047,-0.7750325819006405,0.23527606349303465,0.6684459549693673,1
1.9056455018896563,-0.5477837950961828,-2.045449446892598,1.7498856214593106,1.0938811718096966,1
-1.1988284323683873,-0.469885564529564,2.600519524313486,-1.0904840555261086,-2.017624469256609,0
1.1409717723390898,1.1908399679153707,-0.7098883455348445,-0.6313736302170683,0.6939512454913428,1
-0.7791839253291966,1.2942563639656015,-1.6625679605491575,-0.2965487065045782,1.9356347993158427,1
-0.7551840425308689,1.404093431925428,-0.2546918618701532,-1.184062088410983,0.8049655893430293,0
-0.17180453799470818,0.8676773307217358,0.41477409758033273,-1.0360960905734624,-0.03892815490500201,1
0.3622091137337943,0.015265629561373619,-1.6939577824930248,0.9540047006251118,1.318563521085411,1
-0.9956750112952151,1.0260693895861899,-0.36166068502726856,-0.7910001249899686,0.8311999322861727,0
1.5750972671477745,1.0627965415575344,0.8414665900261984,-1.359194161171619,-0.7182840428944581,1
-1.7998314306629748,1.6859756532387145,-1.2070281592017922,-0.9655118629004646,1.9064841686885794,0
0.8433683148191952,1.802332706785689,-1.306817927199987,-0.8732473457945408,1.4376072910352926,1
0.6787096483877568,-0.09217780645317548,-1.2566893606813152,0.8247010835672168,0.8556948516893865,1
-0.015821662068731923,-0.1375546011953155,0.41091446319047253,-0.10494698243942724,-0.3766164608593392,0
2.1993708798223284,-1.314325368981368,-2.4298874604316345,2.682975043074786,1.111600983602082,1
-2.3898628018524786,0.22572506957009048,1.7953106387260598,-1.3410993148920218,-0.8786776540818295,0
0.48382198062310733,0.34985601021137025,-2.4606420544607883,1.0834200756297911,2.024567079491666,1
-0.7857249714457695,1.2413923695585922,-0.27902660903277954,-1.0230942301701647,0.7822026681509504,0
-0.4411512462993935,-0.5972326019847662,0.5399210186294285,0.22077857752640329,-0.5284765204320654,0
-1.2524833882055195,2.11607072752086,-0.906721919029809,-1.497906606650295,1.6688957988734074,0
-0.2631595074163622,-0.5052650731789867,0.33019797405533463,0.26360203891828116,-0.3673288139312534,1
-1.3476998354458225,2.0074475958595968,-0.9285388498413077,-1.391368667780672,1.674885937652737,0
-1.329634436908076,2.129385054635683,-0.9157341034809529,-1.5092262148899795,1.6974879623907384,0
-2.172151427696247,2.2721052885283712,-1.9845613374825872,-1.0870854442220605,2.807643679216997,1
-0.3102424378149533,0.7677343397028237,-2.0636757314078698,0.43554914282173884,2.001323983325249,1
0.6194480717978882,0.1931360067914196,-0.16051135530125157,-0.05349980710546931,0.05351579900130998,1
0.254462775646738,0.7441886235153383,-0.6520906517746856,-0.30265138860946383,0.7069957556968056,1
0.9559451369471597,2.5796433295221783,0.7072541856097129,-2.7066072258059677,-0.008314284496223179,1
0.8872171676902336,0.055067522117111696,-1.3249514833901614,0.7393540019866551,0.9104779652622033,1
1.7655513578365298,-1.0095032480869703,-2.7090000331528077,2.5366354192697145,1.5304574062711023,1
-0.9072576911459214,0.4008234751021966,1.7403644164125855,-1.390502095464881,-1.109060494806397,0
-0.6170166339527672,0.5612460342124193,0.06442890865467621,-0.5834087882866483,0.2548609130781183,0
-0.20254505252770882,3.1153279470568482,-0.7437420538949739,-2.447451773978826,1.606228843684429,1
-1.4763625475479232,1.2685239213655501,-0.8151835493989193,-0.7851136742622464,1.385009389203051,0
-1.1613793653479108,0.09428614151351689,1.5322568866258612,-1.007017585830101,-0.9747763565676912,1
1.9310035123702152,-1.1876863897317969,2.137927680550413,-0.0048901763869282355,-2.5499913558122733,1
-2.037794948125957,3.1831295099229115,-1.8146268234251495,-2.009240807095032,2.9155167185155,0
1.6805551437465809,0.3876041821105317,-1.507298260400552,0.5798258664449536,0.9858544056312317,1
0.7699875189917768,0.4966408313578787,-0.1762113288654198,-0.3145062490515398,0.12550368051882854,1
-0.7162514154598931,0.946414886920089,-1.6300672349329723,0.007198360328606657,1.7889464101301416,1
-0.6568239972047154,1.8474253857828722,-0.338082463662875,-1.5380408453376546,0.9868462962025196,0
-1.0687494291080257,1.360405928763925,-0.5009226480637896,-1.0231560367310895,1.063898128596584,0
1.4622753354618832,-1.330752934769293,-1.0986067964034534,1.9128114923245856,0.17437730533188778,1
-1.6943026872069575,1.3802813114477865,-0.9339346618939334,-0.832758343521699,1.5651560642613207,1
-1.5821755197385126,0.26769999856985904,2.1099566086278982,-1.5120173415959575,-1.3040774863193156,0
-0.5391073675641413,0.1828290031959337,0.24198457924568365,-0.3320636746909946,-0.023858816447086095,0
-1.463031237020278,0.13722194477701508,-0.4844573180020921,0.06644612933630345,0.7651692687042195,0
-0.23984824060005616,1.545558666190941,-1.8261269879994284,-0.40594131386895693,2.0271551910321572,1
1.1972442031197825,-0.2584761398704625,-1.0674899413701098,0.8991072323717475,0.5342517152946111,1
-0.3825466467597465,-0.5106422359295432,-0.038572923186873935,0.468533059891705,-0.03894660734337052,0
1.663192004906006,-0.8793668545620053,-1.8648020375509278,1.939285055027725,0.8979659923310375,1
-1.3278178909304876,0.1415485883353992,2.275011566517909,-1.4751457534003476,-1.5348018295386512,0
-0.11765908953246629,0.8307836855531678,-1.5982762703186728,0.12766342330960778,1.5947379270586313,1
-0.8299318744320965,1.2663692523361056,-0.3357230717683273,-1.0166152838634006,0.846286868768102,0
1.6377434046411032,3.1205214817979474,-1.739624853340668,-1.7951162587124925,2.0191956858334805,1
-1.5671024111010134,1.6335928756974558,-2.1661669693968877,-0.3679626804709635,2.628344818711054,1
-0.895795670011358,-0.25391422693703897,-1.4239610958555504,0.9813103452655598,1.2934442001456694,0
2.4553136640547946,3.1059380204251936,-1.8914792878398372,-1.6525264848994339,1.9583432331422286,1
1.6820002228185524,3.7162263607052117,-2.826433568374532,-1.7297750800136191,3.085405365485267,1
-1.3036123221714568,0.07403058877576921,-0.3299781672757453,0.04644790935368892,0.5833959262978088,0
-0.8044003410290432,0.7218253170724589,-1.8392143063245265,0.32519650538787026,1.9122272240175686,1
-0.6434129022946258,0.5151313286483945,2.836454735132361,-2.09457892719308,-2.034955964375809,0
0.0498649185315132,-0.47446060953602504,2.3617483507360872,-0.8850814084841132,-2.0995433458045545,0
0.5796821693395531,1.4877729580974282,-1.9712063002783733,-0.22747577788668438,1.9471292026707387,1
2.669505257749659,-1.2635647202507954,-2.6285945291318162,2.7731664228967023,1.1863079628698636,1
-1.6135573211619985,3.1771659377114627,-1.5154687079093605,-2.148325313129993,2.5733379572095334,0
-0.06128463919949234,0.258220041236003,-1.82023382963088,0.779311055979844,1.590482071138967,1
0.7377525788566426,-0.5014900119293417,0.5405874829648131,0.19648603139606968,-0.7614262823359554,1
0.8580688891025168,-0.5451109135635982,2.1174595106804537,-0.6399031515627047,-2.0993173496666904,0
2.3282710022384814,-1.5273450926194354,-2.9501324774189417,3.1762907430697145,1.4463100569780667,1
-0.9394408099378871,1.201135470035866,-0.3863916713760561,-0.9344314263270611,0.8924147592232672,0
0.9619485894056897,0.2612854007582731,-0.4817280987775839,0.08245431953528892,0.2626757271119651,1
0.17711926184696603,1.3067898905679185,-0.510501779530055,-0.9013139467720712,0.7790195687207456,1
-1.1997865294967665,1.4308765093837217,-2.7343088462647698,0.15562768702901064,2.952717604633414,1
2.436349465598526,-0.5907841305603251,-1.6240232707481492,1.5820217413454138,0.6161588845984833,1
1.8107677077715991,-0.652457399730646,-0.6522298290942333,1.0605892955907408,-0.06370167373894486,1
-0.27404965990175034,0.49376850795740296,0.3829300775326758,-0.6813861039722258,-0.10394788735536986,0
2.000479660809856,-0.22391410790417593,-1.4557702954554823,1.1282838686736323,0.6861521798823429,1
-1.2837814412693296,0.07229876810531004,1.5506487794740702,-1.0037992596707686,-0.9694551743784655,0
-1.1166009908304417,-0.12750372169380855,-1.3293127769530804,0.8006161417671458,1.3030441022357486,0
-0.43116172312041234,1.140773455620551,-0.741472951024071,-0.6528661325488396,1.0535133627072617,1
1.5453247037947166,4.046540268906609,-2.0524619927068133,-2.4729784953724523,2.5793170256281432,1
-0.269340234497362,-0.13199042783186826,0.535835326471321,-0.1936927009142273,-0.42149259969354413,0
-0.4537505284997585,0.563059986355155,0.14864246961275188,-0.6233887167779306,0.14987347828120534,0
-0.5653641714027055,-0.12425393208165202,0.7162494778012362,-0.3177955365625321,-0.501951916129663,0
2.493409619666024,-1.4419121790760552,-1.0820812734439733,2.0611208646263153,-0.10187456425056696,1
-0.5486507737348963,-0.24636203320441022,0.9013003508816492,-0.3086741217136537,-0.6951753041684805,0
2.197467568776225,-1.5100569680356157,-1.8112012018729948,2.5157319451622024,0.5431573432476158,1
1.5476444325109089,0.7028958776884545,-0.8936263205350984,-0.05967030982999233,0.606294921781183,1
1.6248522319616039,-0.6995700508008447,-2.0199638149075607,1.859430972947631,1.0889619377016593,1
-0.5489399579848668,0.3403923736246057,-1.132361611378579,0.29256861902350695,1.1575357479472475,1
0.39911330602152284,0.07681154118606819,-0.7244160895783903,0.35682242619281523,0.531106918836691,1
4.598515378881905,-1.7217283122628875,0.8285838616821506,1.3614916549403115,-2.2268438448944625,1
-1.5904382460048474,-0.41985526340827906,0.7179167053256191,-0.1034672149951833,-0.3659435331768507,0
-1.5532584655123334,0.9013215018784834,4.408265352517448,-3.3774522470036055,-3.0091656985521182,0
-1.3174278633978038,0.6093697491942418,-0.47974223267735555,-0.36069371467301437,0.8728280946007214,0
-0.16697148611474266,0.2088310353685415,-0.5011516858097009,0.08030997423999997,0.5131623723377843,0
1.4180116689795113,-0.11780696458857857,-1.7303908263890226,1.1533654694732514,1.0737518020716887,1
-1.3376305928171808,0.5130358011469445,2.5797149224520326,-1.9864640883877822,-1.6702444756555321,0
